area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,taxable_qtrly_wages,qtrly_contributions,avg_wkly_wage,lq_disclosure_code,lq_qtrly_estabs_count,lq_month1_emplvl,lq_month2_emplvl,lq_month3_emplvl,lq_total_qtrly_wages,lq_taxable_qtrly_wages,lq_qtrly_contributions,lq_avg_wkly_wage,oty_disclosure_code,oty_qtrly_estabs_count_chg,oty_qtrly_estabs_count_pct_chg,oty_month1_emplvl_chg,oty_month1_emplvl_pct_chg,oty_month2_emplvl_chg,oty_month2_emplvl_pct_chg,oty_month3_emplvl_chg,oty_month3_emplvl_pct_chg,oty_total_qtrly_wages_chg,oty_total_qtrly_wages_pct_chg,oty_taxable_qtrly_wages_chg,oty_taxable_qtrly_wages_pct_chg,oty_qtrly_contributions_chg,oty_qtrly_contributions_pct_chg,oty_avg_wkly_wage_chg,oty_avg_wkly_wage_pct_chg
C4254,0,10,40,0,2017,3,,"Scranton--Wilkes-Barre--Hazleton, PA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,13908,251111,251462,254897,2603903025,250100040,13999873,793,,1,1,1,1,1,1,1,1,,-19,-0.1,1268,0.5,1834,0.7,2514,1,-52679803,-2,5837159,2.4,-587344,-4,-22,-2.7
C4262,0,10,80,0,2017,3,,"Searcy, AR MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1812,22405,23660,24129,206898555,29787746,574391,680,,1,1,1,1,1,1,1,1,,-24,-1.3,-43,-0.2,37,0.2,3,0,-4187352,-2,-572586,-1.9,-78178,-12,-14,-2
C4266,0,10,40,0,2017,3,,"Seattle-Tacoma-Bellevue, WA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,128500,1959391,1956452,1955614,36770175964,10811241199,115414189,1445,,1,1,1,1,1,1,1,1,,-1094,-0.8,45249,2.4,43437,2.3,39279,2,1617316010,4.6,142323545,1.3,-13527214,-10.5,33,2.3
C4268,0,10,40,0,2017,3,,"Sebastian-Vero Beach, FL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,5030,48686,50067,48833,486833681,39165755,387328,761,,1,1,1,1,1,1,1,1,,74,1.5,1082,2.3,987,2,-386,-0.8,5395946,1.1,-327318,-0.8,-131580,-25.4,0,0
C4270,0,10,40,0,2017,3,,"Sebring, FL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,2275,26165,27339,26385,223189384,20175315,180026,645,,1,1,1,1,1,1,1,1,,7,0.3,635,2.5,580,2.2,-439,-1.6,4310683,2,183412,0.9,-66844,-27.1,7,1.1
C4274,0,10,80,0,2017,3,,"Sedalia, MO MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1254,18423,19356,19630,161453994,26419517,342910,649,,1,1,1,1,1,1,1,1,,77,6.5,163,0.9,55,0.3,181,0.9,1027107,0.6,-1889012,-6.7,-156962,-31.4,0,0
C4278,0,10,80,0,2017,3,,"Selinsgrove, PA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,971,16207,16121,16332,151538784,14901122,783111,719,,1,1,1,1,1,1,1,1,,6,0.6,66,0.4,-52,-0.3,-82,-0.5,894732,0.6,-2328428,-13.5,-264064,-25.2,6,0.8
C4282,0,10,80,0,2017,3,,"Selma, AL MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,848,12217,12223,12356,111254646,9383109,178491,698,,1,1,1,1,1,1,1,1,,-4,-0.5,-279,-2.2,-398,-3.2,-457,-3.6,-2856142,-2.5,-726684,-7.2,-18957,-9.6,4,0.6
C4286,0,10,80,0,2017,3,,"Seneca, SC MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1565,22774,23424,23470,254798545,30970276,336138,844,,1,1,1,1,1,1,1,1,,46,3,109,0.5,189,0.8,301,1.3,-2524937,-1,-1628423,-5,-67072,-16.6,-16,-1.9
C4290,0,10,80,0,2017,3,,"Seneca Falls, NY MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,774,12780,12808,12857,124534874,13808497,434420,748,,1,1,1,1,1,1,1,1,,14,1.8,1141,9.8,1249,10.8,1149,9.8,5322310,4.5,2011299,17,36102,9.1,-40,-5.1
C4294,0,10,80,0,2017,3,,"Sevierville, TN MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,2804,47534,47305,47542,340232638,63859556,1279286,551,,1,1,1,1,1,1,1,1,,120,4.5,3,0,443,0.9,820,1.8,235571,0.1,-3619309,-5.4,-225644,-15,-5,-0.9
C4298,0,10,80,0,2017,3,,"Seymour, IN MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,978,20918,21279,21181,224901717,21246928,309699,819,,1,1,1,1,1,1,1,1,,12,1.2,80,0.4,286,1.4,-59,-0.3,-1325775,-0.6,-2193189,-9.4,-113737,-26.9,-9,-1.1
C4302,0,10,80,0,2017,3,,"Shawano, WI MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1147,14880,14830,14756,119629000,20544191,433711,621,,1,1,1,1,1,1,1,1,,-13,-1.1,173,1.2,27,0.2,-35,-0.2,2113715,1.8,-524104,-2.5,-136368,-23.9,9,1.5
C4306,0,10,80,0,2017,3,,"Shawnee, OK MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1420,21786,22509,22974,190744277,55501540,483220,654,,1,1,1,1,1,1,1,1,,21,1.5,56,0.3,274,1.2,-156,-0.7,1481146,0.8,330777,0.6,65617,15.7,3,0.5
C4310,0,10,40,0,2017,3,,"Sheboygan, WI MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,2857,61748,61853,61546,697998705,84121524,1555149,870,,1,1,1,1,1,1,1,1,,51,1.8,702,1.1,921,1.5,898,1.5,-3384597,-0.5,-5890930,-6.5,-512136,-24.8,-16,-1.8
C4314,0,10,80,0,2017,3,,"Shelby, NC MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,2009,33660,34384,34610,329412633,96177788,1075424,741,,1,1,1,1,1,1,1,1,,-1,0,341,1,453,1.3,327,1,2123073,0.6,526470,0.6,-560195,-34.2,-3,-0.4
C4318,0,10,80,0,2017,3,,"Shelbyville, TN MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,823,16623,17499,17684,162895578,17071264,157917,726,,1,1,1,1,1,1,1,1,,2,0.2,-1099,-6.2,-1083,-5.8,-918,-4.9,-16604860,-9.3,-1229167,-6.7,-24023,-13.2,-28,-3.7
C4322,0,10,80,0,2017,3,,"Shelton, WA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1339,14306,14100,13929,143588451,57480587,638609,783,,1,1,1,1,1,1,1,1,,19,1.4,-130,-0.9,-183,-1.3,50,0.4,1886016,1.3,-2852434,-4.7,-159225,-20,15,2
C4326,0,10,80,0,2017,3,,"Sheridan, WY MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1422,13508,13208,13328,130717965,40708979,584416,753,,1,1,1,1,1,1,1,1,,25,1.8,-215,-1.6,-138,-1,-136,-1,-3243356,-2.4,-1514217,-3.6,3645,0.6,-10,-1.3
C4330,0,10,40,0,2017,3,,"Sherman-Denison, TX MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,3061,45693,45748,45830,471353939,47859730,1005316,792,,1,1,1,1,1,1,1,1,,-16,-0.5,795,1.8,720,1.6,666,1.5,2436916,0.5,-1808193,-3.6,71275,7.6,-9,-1.1
C4332,0,10,80,0,2017,3,,"Show Low, AZ MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1655,25959,28219,28399,270388172,21145210,600880,756,,1,1,1,1,1,1,1,1,,4,0.2,-352,-1.3,-127,-0.4,160,0.6,4090781,1.5,-408432,-1.9,-53885,-8.2,15,2
C4334,0,10,40,0,2017,3,,"Shreveport-Bossier City, LA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,11645,171836,172971,173171,1773414489,144012938,2337312,790,,1,1,1,1,1,1,1,1,,196,1.7,-2289,-1.3,-1709,-1,-1326,-0.8,-17697757,-1,1602915,1.1,50785,2.2,0,0
C4338,0,10,80,0,2017,3,,"Sidney, OH MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1039,27362,27314,27165,325727883,21960893,514851,918,,1,1,1,1,1,1,1,1,,5,0.5,-78,-0.3,-19,-0.1,-35,-0.1,-8639150,-2.6,508627,2.4,64982,14.4,-23,-2.4
C4342,0,10,40,0,2017,3,,"Sierra Vista-Douglas, AZ MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,2226,31674,33171,33596,374947579,20882252,515120,879,,1,1,1,1,1,1,1,1,,-6,-0.3,-253,-0.8,-606,-1.8,-646,-1.9,-2658914,-0.7,-1047077,-4.8,-32719,-6,7,0.8
C4346,0,10,80,0,2017,3,,"Sikeston, MO MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1500,15050,15405,15647,133031610,22321646,318304,666,,1,1,1,1,1,1,1,1,,96,6.8,208,1.4,276,1.8,176,1.1,701304,0.5,-84099,-0.4,-125714,-28.3,-6,-0.9
C4350,0,10,80,0,2017,3,,"Silver City, NM MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,735,8538,8503,8931,86566548,19911217,212510,769,,1,1,1,1,1,1,1,1,,-16,-2.1,-159,-1.8,-295,-3.4,-241,-2.6,-851772,-1,-403450,-2,-248765,-53.9,13,1.7
C4358,0,10,40,0,2017,3,,"Sioux City, IA-NE-SD MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,5486,86068,85830,86771,911348535,259402076,4177757,813,,1,1,1,1,1,1,1,1,,5,0.1,-3195,-3.6,-2394,-2.7,-891,-1,-82958216,-8.3,-17518617,-6.3,-1171360,-21.9,-52,-6
C4362,0,10,40,0,2017,3,,"Sioux Falls, SD MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,9758,150535,150379,151497,1765306675,207020884,1763782,900,,1,1,1,1,1,1,1,1,,265,2.8,1543,1,1113,0.7,1824,1.2,11452876,0.7,-14437697,-6.5,-167889,-8.7,-4,-0.4
C4366,0,10,80,0,2017,3,,"Snyder, TX MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,467,6748,6679,6494,86320827,5904063,185482,1000,,1,1,1,1,1,1,1,1,,0,0,-209,-3,-302,-4.3,-369,-5.4,3924511,4.8,423431,7.7,68644,58.8,86,9.4
C4370,0,10,80,0,2017,3,,"Somerset, KY MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1674,23618,25105,25172,214000007,33531799,959664,668,,1,1,1,1,1,1,1,1,,-40,-2.3,-1399,-5.6,-798,-3.1,-602,-2.3,-14622685,-6.4,1913059,6.1,97964,11.4,-20,-2.9
C4374,0,10,80,0,2017,3,,"Somerset, PA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1901,23840,23718,23945,224466446,21523393,1269149,724,,1,1,1,1,1,1,1,1,,7,0.4,113,0.5,124,0.5,84,0.4,-1395963,-0.6,1143291,5.6,62709,5.2,-8,-1.1
C4376,0,10,80,0,2017,3,,"Sonora, CA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1617,17596,17548,17393,189401059,13488745,608655,832,,1,1,1,1,1,1,1,1,,34,2.1,-218,-1.2,-168,-0.9,-350,-2,2831810,1.5,-417116,-3,-43694,-6.7,24,3
C4378,0,10,40,0,2017,3,,"South Bend-Mishawaka, IN-MI MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,6505,129404,130361,133404,1400906035,122396983,2429174,822,,1,1,1,1,1,1,1,1,,57,0.9,208,0.2,-179,-0.1,-960,-0.7,-10962926,-0.8,-6737604,-5.2,-577265,-19.2,-5,-0.6
C4390,0,10,40,0,2017,3,,"Spartanburg, SC MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,6632,138954,144865,146091,1575626277,227419389,3227539,846,,1,1,1,1,1,1,1,1,,94,1.4,5476,4.1,5553,4,5635,4,46099255,3,-1443731,-0.6,-252537,-7.3,-8,-0.9
C4394,0,10,80,0,2017,3,,"Spearfish, SD MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1200,12182,12252,11957,107986543,23402025,163365,685,,1,1,1,1,1,1,1,1,,17,1.4,-158,-1.3,-112,-0.9,-84,-0.7,4080976,3.9,-1072082,-4.4,-102,-0.1,32,4.9
C4398,0,10,80,0,2017,3,,"Spencer, IA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,730,8479,8420,8662,82304447,30690358,386742,743,,1,1,1,1,1,1,1,1,,15,2.1,-3,0,-47,-0.6,-3,0,-4719790,-5.4,-166791,-0.5,489,0.1,-41,-5.2
C4402,0,10,80,0,2017,3,,"Spirit Lake, IA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,893,11155,10858,10016,92273085,47376532,1011172,665,,1,1,1,1,1,1,1,1,,16,1.8,40,0.4,-26,-0.2,-210,-2.1,448148,0.5,-402808,-0.8,273437,37.1,7,1.1
C4406,0,10,40,0,2017,3,,"Spokane-Spokane Valley, WA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,17150,234277,233580,234731,2686816702,1197260137,15815402,883,,1,1,1,1,1,1,1,1,,-155,-0.9,4749,2.1,3779,1.6,3557,1.5,61118480,2.3,6176355,0.5,-1308057,-7.6,5,0.6
C4410,0,10,40,0,2017,3,,"Springfield, IL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,4954,128817,129126,128867,1686140251,122639885,3563185,1006,,1,1,1,1,1,1,1,1,,-438,-8.1,-733,-0.6,-2190,-1.7,-2965,-2.2,-27529869,-1.6,-6276338,-4.9,-290766,-7.5,-1,-0.1
C4414,0,10,40,0,2017,3,,"Springfield, MA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,23277,271371,270892,275495,3228887963,696571571,13433084,911,,1,1,1,1,1,1,1,1,,487,2.1,1475,0.5,2269,0.8,978,0.4,-19122790,-0.6,-13552885,-1.9,-338107,-2.5,-11,-1.2
C4418,0,10,40,0,2017,3,,"Springfield, MO MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,12876,194183,194860,201893,1918359484,282481676,3421534,749,,1,1,1,1,1,1,1,1,,875,7.3,2735,1.4,2855,1.5,2555,1.3,-20860209,-1.1,-5717048,-2,-1318895,-27.8,-19,-2.5
C4422,0,10,40,0,2017,3,,"Springfield, OH MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,2554,47017,48192,48063,470494709,45586018,1140830,758,,1,1,1,1,1,1,1,1,,16,0.6,-256,-0.5,229,0.5,162,0.3,4961404,1.1,-3740587,-7.6,136154,13.6,7,0.9
C4426,0,10,80,0,2017,3,,"Starkville, MS MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,947,20157,20672,20235,183046690,26034421,197069,692,,1,1,1,1,1,1,1,1,,0,0,-309,-1.5,-141,-0.7,-7,0,-1811755,-1,-1295250,-4.7,-66923,-25.4,-1,-0.1
C4430,0,10,40,0,2017,3,,"State College, PA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,3601,72152,70278,69009,868305901,50901283,2550732,948,,1,1,1,1,1,1,1,1,,7,0.2,1200,1.7,1313,1.9,751,1.1,18376809,2.2,-952154,-1.8,-207843,-7.5,6,0.6
C4434,0,10,80,0,2017,3,,"Statesboro, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1481,25444,26370,26391,227381940,27225098,381986,671,,1,1,1,1,1,1,1,1,,-94,-6,1126,4.6,1261,5,1000,3.9,8078129,3.7,43773,0.2,-98331,-20.5,-5,-0.7
C4442,0,10,40,0,2017,3,,"Staunton-Waynesboro, VA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,3465,47685,47510,47548,478629765,38290550,479709,774,,1,1,1,1,1,1,1,1,,65,1.9,-375,-0.8,-640,-1.3,-637,-1.3,-3598429,-0.7,-1566205,-3.9,-114871,-19.3,3,0.4
C4446,0,10,80,0,2017,3,,"Steamboat Springs, CO MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1795,15249,15107,14347,161837374,33510145,626674,835,,1,1,1,1,1,1,1,1,,30,1.7,244,1.6,269,1.8,404,2.9,948411,0.6,-649344,-1.9,-43083,-6.4,-13,-1.5
C4450,0,10,80,0,2017,3,,"Stephenville, TX MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1160,15944,16036,16824,141094534,16879229,278121,667,,1,1,1,1,1,1,1,1,,34,3,325,2.1,444,2.8,668,4.1,4719207,3.5,1935088,12.9,51040,22.5,3,0.5
C4454,0,10,80,0,2017,3,,"Sterling, CO MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,676,8031,8083,8050,82163651,13287783,186435,785,,1,1,1,1,1,1,1,1,,22,3.4,-112,-1.4,-62,-0.8,-87,-1.1,1531552,1.9,351886,2.7,26742,16.7,23,3
C4458,0,10,80,0,2017,3,,"Sterling, IL MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1221,20773,20990,21029,195259324,28058890,749073,718,,1,1,1,1,1,1,1,1,,-78,-6,-172,-0.8,-131,-0.6,-181,-0.9,2783476,1.4,-638936,-2.2,-79735,-9.6,16,2.3
C4462,0,10,80,0,2017,3,,"Stevens Point, WI MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1747,33882,34175,34603,345284515,49120450,1320129,776,,1,1,1,1,1,1,1,1,,37,2.2,-183,-0.5,145,0.4,107,0.3,-12997814,-3.6,-3479671,-6.6,-304714,-18.8,-30,-3.7
C4466,0,10,80,0,2017,3,,"Stillwater, OK MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,2025,31941,32637,32874,319761408,75045249,407983,757,,1,1,1,1,1,1,1,1,,15,0.7,-814,-2.5,-1179,-3.5,-1433,-4.2,-13067055,-3.9,-52825070,-41.3,10877,2.7,-4,-0.5
C4470,0,10,40,0,2017,3,,"Stockton-Lodi, CA MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,17732,245864,251718,253211,2824932658,240629920,11431435,868,,1,1,1,1,1,1,1,1,,415,2.4,9117,3.9,8983,3.7,8794,3.6,78958414,2.9,7273841,3.1,-104701,-0.9,-7,-0.8
C4474,0,10,80,0,2017,3,,"Storm Lake, IA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,662,10891,10786,11167,106628399,49167852,701042,749,,1,1,1,1,1,1,1,1,,2,0.3,141,1.3,6,0.1,193,1.8,2287009,2.2,1481275,3.1,-57029,-7.5,8,1.1
C4478,0,10,80,0,2017,3,,"Sturgis, MI MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,4782,25308,24566,24499,221763907,25975911,700735,688,,1,1,1,1,1,1,1,1,,591,14.1,-174,-0.7,95,0.4,-31,-0.1,-13882370,-5.9,-482798,-1.8,-77009,-9.9,-42,-5.8
C4486,0,10,80,0,2017,3,,"Sulphur Springs, TX MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,854,12395,12392,12521,119421777,11131185,199308,739,,1,1,1,1,1,1,1,1,,1,0.1,-251,-2,-238,-1.9,-273,-2.1,-164253,-0.1,-1105784,-9,-3643,-1.8,14,1.9
C4490,0,10,80,0,2017,3,,"Summerville, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,323,6237,6315,6323,51315346,5200655,113020,627,,1,1,1,1,1,1,1,1,,-22,-6.4,94,1.5,27,0.4,68,1.1,588009,1.2,-788750,-13.2,-36986,-24.7,1,0.2
C4492,0,10,80,0,2017,3,,"Summit Park, UT MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,2883,26270,26178,25342,282814715,126632373,1021406,839,,1,1,1,1,1,1,1,1,,125,4.5,473,1.8,365,1.4,327,1.3,10981890,4,3938652,3.2,-162227,-13.7,20,2.4
C4494,0,10,40,0,2017,3,,"Sumter, SC MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,2021,36942,36917,36809,341260726,56494154,839190,712,,1,1,1,1,1,1,1,1,,6,0.3,139,0.4,-58,-0.2,-282,-0.8,778195,0.2,-3785032,-6.3,-183864,-18,3,0.4
C4498,0,10,80,0,2017,3,,"Sunbury, PA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1895,28827,28735,28582,279079025,43863270,2979980,748,,1,1,1,1,1,1,1,1,,-3,-0.2,339,1.2,81,0.3,-60,-0.2,-14357595,-4.9,7104175,19.3,476165,19,-41,-5.2
C4500,0,10,80,0,2017,3,,"Susanville, CA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,730,9842,10099,10273,120405441,4765234,223359,920,,1,1,1,1,1,1,1,1,,17,2.4,-54,-0.5,-34,-0.3,-541,-5,1574025,1.3,-51113,-1.1,-9640,-4.1,31,3.5
C4502,0,10,80,0,2017,3,,"Sweetwater, TX MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,421,5967,6015,5939,61597128,5977890,131985,793,,1,1,1,1,1,1,1,1,,-3,-0.7,-43,-0.7,14,0.2,-11,-0.2,442533,0.7,815181,15.8,42845,48.1,7,0.9
C4506,0,10,40,0,2017,3,,"Syracuse, NY MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,16997,291531,291993,301979,3440837151,297450625,9426939,897,,1,1,1,1,1,1,1,1,,93,0.6,-422,-0.1,-68,0,-375,-0.1,-67817060,-1.9,-5689793,-1.9,-1733263,-15.5,-16,-1.8
C4514,0,10,80,0,2017,3,,"Tahlequah, OK MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,785,15110,15448,15713,133848643,36103019,211970,668,,1,1,1,1,1,1,1,1,,14,1.8,-225,-1.5,-316,-2,202,1.3,-699614,-0.5,-1396623,-3.7,-9952,-4.5,2,0.3
C4518,0,10,80,0,2017,3,,"Talladega-Sylacauga, AL MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1486,30184,30358,30245,331143239,23651890,374084,842,,1,1,1,1,1,1,1,1,,35,2.4,18,0.1,13,0,-299,-1,-8229569,-2.4,-281770,-1.2,-22689,-5.7,-18,-2.1
C4522,0,10,40,0,2017,3,,"Tallahassee, FL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,10313,165320,165893,167879,1792756389,106387042,1156699,829,,1,1,1,1,1,1,1,1,,155,1.5,1871,1.1,745,0.5,-930,-0.6,24435829,1.4,-3816588,-3.5,-403530,-25.9,9,1.1
C4530,0,10,40,0,2017,3,,"Tampa-St. Petersburg-Clearwater, FL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,88939,1221435,1250758,1237841,14624147211,969407931,10687230,910,,1,1,1,1,1,1,1,1,,2021,2.3,21754,1.8,22302,1.8,-1042,-0.1,-97261888,-0.7,-54734512,-5.3,-4136280,-27.9,-16,-1.7
C4534,0,10,80,0,2017,3,,"Taos, NM MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1274,10364,10570,10633,85742943,35753010,599820,627,,1,1,1,1,1,1,1,1,,-7,-0.5,50,0.5,72,0.7,234,2.3,1762931,2.1,315257,0.9,-432915,-41.9,6,1
C4538,0,10,80,0,2017,3,,"Taylorville, IL MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,687,9842,9972,9867,89896849,11437724,314472,699,,1,1,1,1,1,1,1,1,,-72,-9.5,-511,-4.9,-412,-4,-558,-5.4,-5083737,-5.4,-608300,-5,-45831,-12.7,-4,-0.6
C4546,0,10,40,0,2017,3,,"Terre Haute, IN MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,3606,65099,65685,66732,646228775,64447393,1219219,755,,1,1,1,1,1,1,1,1,,34,1,-492,-0.8,-1114,-1.7,-736,-1.1,4084309,0.6,-1748310,-2.6,-190217,-13.5,14,1.9
C4550,0,10,40,0,2017,3,,"Texarkana, TX-AR MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,3549,57290,57256,57716,563058616,62438041,1238548,754,,1,1,1,1,1,1,1,1,,22,0.6,-1256,-2.1,-1127,-1.9,-762,-1.3,-19044382,-3.3,-414623,-0.7,-20563,-1.6,-12,-1.6
C4552,0,10,80,0,2017,3,,"The Dalles, OR MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1039,17403,12315,11301,128714432,68378412,1551963,724,,1,1,1,1,1,1,1,1,,17,1.7,1944,12.6,1220,11,55,0.5,5105669,4.1,8100993,13.4,216426,16.2,-31,-4.1
C4554,0,10,40,0,2017,3,,"The Villages, FL MSA",Total Covered,"10 Total, all industries","MSA, Total Covered",All establishment sizes,1818,27391,28127,27632,275353751,21863021,214772,764,,1,1,1,1,1,1,1,1,,75,4.3,1144,4.4,1295,4.8,690,2.6,16630663,6.4,800448,3.8,-36336,-14.5,18,2.4
C4558,0,10,80,0,2017,3,,"Thomaston, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,458,6425,6446,6426,56212059,5373251,82358,672,,1,1,1,1,1,1,1,1,,-36,-7.3,-4,-0.1,3,0,-62,-1,-1151013,-2,-1060478,-16.5,-42821,-34.2,-12,-1.8
C4562,0,10,80,0,2017,3,,"Thomasville, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1434,19904,20469,20380,197904060,21136407,296628,752,,1,1,1,1,1,1,1,1,,-66,-4.4,-721,-3.5,-709,-3.3,-893,-4.2,-9000023,-4.3,-2269532,-9.7,-116892,-28.3,-5,-0.7
C4566,0,10,80,0,2017,3,,"Tiffin, OH MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1166,19263,19349,19487,174546005,14590817,379440,693,,1,1,1,1,1,1,1,1,,-11,-0.9,50,0.3,145,0.8,52,0.3,-233528,-0.1,-1126130,-7.2,43061,12.8,-4,-0.6
C4570,0,10,80,0,2017,3,,"Tifton, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,1094,19111,19250,19400,173176401,20140480,239814,692,,1,1,1,1,1,1,1,1,,-93,-7.8,244,1.3,230,1.2,395,2.1,1982056,1.2,-782285,-3.7,-30982,-11.4,-2,-0.3
C4574,0,10,80,0,2017,3,,"Toccoa, GA MicroSA",Total Covered,"10 Total, all industries","MicroSA, Total Covered",All establishment sizes,559,9133,9176,9174,82745269,9108077,167576,695,,1,1,1,1,1,1,1,1,,-49,-8.1,-12,-0.1,1,0,-42,-0.5,697440,0.9,87027,1,-27542,-14.1,7,1
